file,method,params,noisy_snr,enhanced_snr,snr_improvement,mae,mse,rmse,pesq,stoi
p257_259.wav,noisy_input,{},-0.013713796279375978,-0.013713796279375978,0.0,0.06443826854228973,0.006244065705686808,0.07901940081832314,1.1768580675125122,0.9356300397083182
p257_259.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",-0.013713796279375978,16.57865310899966,16.592366905279036,0.00878638494759798,0.00013684558507520705,0.011698101772305071,1.8844914436340332,0.9145334176728512
p257_259.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",-0.013713796279375978,0.07615431570007025,0.08986811197944623,0.06380490958690643,0.006116185337305069,0.07820604412259367,1.3685557842254639,0.9005432681810491
p257_259.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",-0.013713796279375978,15.0964349979809,15.110148794260276,0.008804856799542904,0.00019250968762207776,0.013874786038785527,1.3045355081558228,0.9181825039411805
p257_260.wav,noisy_input,{},15.54908470421803,15.54908470421803,0.0,0.0072616287507116795,8.810759027255699e-05,0.009386564348714443,1.7256932258605957,0.8355852826319384
p257_260.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",15.54908470421803,17.147507973673434,1.5984232694554041,0.005831782706081867,6.0977694374741986e-05,0.007808821574011151,1.8289244174957275,0.8349508186207462
p257_260.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",15.54908470421803,15.942902488237108,0.3938177840190775,0.0069462391547858715,8.046954462770373e-05,0.008970481850363653,1.800459861755371,0.8403446400727065
p257_260.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",15.54908470421803,16.117592284328882,0.5685075801108521,0.0066777789033949375,7.729698700131848e-05,0.0087918705064007,1.7641260623931885,0.838605281291812
p257_261.wav,noisy_input,{},11.383848617444198,11.383848617444198,0.0,0.014363326132297516,0.0003466876514721662,0.018619550248922936,1.618402361869812,0.9589605967523044
p257_261.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",11.383848617444198,12.537428920526876,1.1535803030826788,0.011951046995818615,0.0002658155281096697,0.016303850100809616,2.2315759658813477,0.9479540830563017
p257_261.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",11.383848617444198,11.486030013209795,0.10218139576559793,0.014201570302248001,0.0003386259195394814,0.01840179120464857,1.736618161201477,0.9604407644766774
p257_261.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",11.383848617444198,17.51827988425408,6.134431266809884,0.007186191622167826,8.442969556199387e-05,0.00918856330238813,2.4450881481170654,0.9593179127579992
p257_262.wav,noisy_input,{},6.905867384245324,6.905867384245324,0.0,0.022954491898417473,0.0008870558813214302,0.02978348336446612,1.34507417678833,0.9501631428053675
p257_262.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",6.905867384245324,15.642432609569635,8.736565225324311,0.008204667828977108,0.00011865729902638122,0.010892993116053146,1.3686623573303223,0.9520783058848439
p257_262.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",6.905867384245324,7.06357549836357,0.15770811411824592,0.022476067766547203,0.0008554215310141444,0.029247590174476673,1.4417613744735718,0.9534818317505894
p257_262.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",6.905867384245324,13.79650670549906,6.890639321253737,0.008899461477994919,0.00018150435062125325,0.013472355051038895,1.3526707887649536,0.9543431850477667
p257_263.wav,noisy_input,{},0.36497526892119886,0.36497526892119886,0.0,0.0376441515982151,0.002318228827789426,0.04814798882393143,1.0742028951644897,0.7998746801807841
p257_263.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",0.36497526892119886,7.656187887329711,7.291212618408513,0.013936868868768215,0.0004325487243477255,0.02079780575800547,1.318993330001831,0.7610355619107512
p257_263.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",0.36497526892119886,0.7629888933335052,0.3980136244123063,0.03590890392661095,0.002115217037498951,0.045991488750625927,1.0975052118301392,0.7989772239178711
p257_263.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",0.36497526892119886,4.979268510557392,4.614293241636194,0.01919976808130741,0.0008011742029339075,0.028305020807869185,1.0787384510040283,0.783797247583284
p257_264.wav,noisy_input,{},14.524491337585832,14.524491337585832,0.0,0.010688086040318012,0.00016280925774481148,0.012759673104935388,2.2235329151153564,0.8926365261003751
p257_264.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",14.524491337585832,22.492919104736654,7.968427767150821,0.00408031465485692,2.5991796064772643e-05,0.005098214988088737,2.783186197280884,0.8944641982398497
p257_264.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",14.524491337585832,14.668029081627317,0.14353774404148467,0.010511239990592003,0.0001575162314111367,0.012550547056249648,2.7759809494018555,0.9402059198845879
p257_264.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",14.524491337585832,18.730192811079213,4.205701473493381,0.0061645847745239735,6.181714707054198e-05,0.007862388127696443,2.7321767807006836,0.8944727381083261
p257_265.wav,noisy_input,{},11.331862583715722,11.331862583715722,0.0,0.011313853785395622,0.00020443566609174013,0.014298100086785661,2.709500312805176,0.9889966998832628
p257_265.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",11.331862583715722,15.053238749333726,3.721376165618004,0.006704141851514578,8.677988080307841e-05,0.009315571952546897,3.0028457641601562,0.9894810445511926
p257_265.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",11.331862583715722,11.35963321711812,0.027770633402397493,0.011283858679234982,0.00020313258573878556,0.014252458936576017,2.912095546722412,0.9869424709018542
p257_265.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",11.331862583715722,12.23017391950288,0.8983113357871577,0.009650524705648422,0.00016623617557343096,0.012893260858814226,2.8334171772003174,0.989862258027808
p257_266.wav,noisy_input,{},6.0188097140904855,6.0188097140904855,0.0,0.0191913191229105,0.0005480452673509717,0.023410366664171914,1.574100136756897,0.948996539283868
p257_266.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",6.0188097140904855,9.90071193832608,3.881902224235594,0.011140829883515835,0.00022419514425564557,0.014973147439855308,2.2413575649261475,0.9504134697023566
p257_266.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",6.0188097140904855,6.13029562657716,0.11148591248667472,0.01890849880874157,0.0005341556388884783,0.023111807347944,1.8075480461120605,0.9454145044423603
p257_266.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",6.0188097140904855,7.240480212957391,1.2216704988669056,0.015878668054938316,0.00041366557707078755,0.020338770293967814,1.877271294593811,0.9527897334477302
p257_267.wav,noisy_input,{},0.42038464869156567,0.42038464869156567,0.0,0.050681501626968384,0.0033847272861748934,0.05817840910659979,1.1265113353729248,0.8751003653975216
p257_267.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",0.42038464869156567,14.939412034585473,14.519027385893907,0.007745952811092138,0.00011956964590353891,0.010934790620013669,1.547410011291504,0.8542565827217354
p257_267.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",0.42038464869156567,0.5010651472504255,0.08068049855885984,0.05028137192130089,0.003322428558021784,0.057640511430952654,1.1658618450164795,0.8829904559700991
p257_267.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",0.42038464869156567,13.190631232645753,12.770246583954187,0.009975875727832317,0.00017885415581986308,0.01337363659667269,1.7454814910888672,0.8648037401361338
p257_268.wav,noisy_input,{},15.914393168706658,15.914393168706658,0.0,0.00692435959354043,8.16595638752915e-05,0.00903656814699538,1.2087900638580322,0.8729995193695165
p257_268.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",15.914393168706658,18.083729051822747,2.169335883116089,0.005138824228197336,4.955340045853518e-05,0.00703941762211443,2.1768646240234375,0.8708692734728362
p257_268.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",15.914393168706658,16.332892193051656,0.41849902434499775,0.006568415556102991,7.41578551242128e-05,0.008611495521929557,1.2716606855392456,0.8761955977391929
p257_268.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",15.914393168706658,17.839897474768765,1.9255043060621073,0.005285030696541071,5.24151255376637e-05,0.00723982910970029,1.4679895639419556,0.869936629448231
p257_269.wav,noisy_input,{},10.783701768495902,10.783701768495902,0.0,0.014357447624206543,0.0004104811523575336,0.020260334458185373,1.303586721420288,0.9174627133014621
p257_269.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",10.783701768495902,15.81162162589126,5.027919857395357,0.008735076524317265,0.000128973726532422,0.011356660007784947,1.7735915184020996,0.9224855722543869
p257_269.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",10.783701768495902,10.875837325367835,0.09213555687193242,0.014146409928798676,0.0004018645267933607,0.020046558976376985,1.386625051498413,0.9219433108942713
p257_269.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",10.783701768495902,13.584332396242226,2.800630627746324,0.01008764747530222,0.0002153922978322953,0.014676249447058854,1.4903080463409424,0.9206114042187066
p257_270.wav,noisy_input,{},5.796714616076875,5.796714616076875,0.0,0.026362881064414978,0.0011718547903001308,0.03423236466124026,1.111793041229248,0.757139923302281
p257_270.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",5.796714616076875,8.900897414899788,3.1041827988229125,0.0171950850635767,0.0005733970901928842,0.023945711311065373,1.2591454982757568,0.7466685439280782
p257_270.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",5.796714616076875,6.400409303975559,0.6036946878986837,0.024484727531671524,0.0010197749361395836,0.03193391513954378,1.140091896057129,0.7597403481677659
p257_270.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",5.796714616076875,7.60726730995513,1.8105526938782548,0.020369086414575577,0.0007723577436991036,0.02779132497199627,1.1885205507278442,0.7516282264694772
p257_271.wav,noisy_input,{},1.2246845535682271,1.2246845535682271,0.0,0.0338931530714035,0.0019926398526877165,0.0446389947544489,1.088675618171692,0.7850330760629425
p257_271.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",1.2246845535682271,5.191275039008062,3.9665904854398346,0.018992938101291656,0.0007994103361852467,0.02827384544389473,1.2019755840301514,0.7364629187464241
